artist,author,gernes,heart,name,star,view,words
Reia,Tsukiyo Rui,"Action,Drama,Ecchi,Fantasy,Harem,Isekai,Magic,Mystery,Romance", 2324 ,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei Suru",5,438179,115607
N/A,Nekokuro (ネコクロ),"Romance,School Life,Slice of Life", 603 ,"After Coincidentally Saving the New Transfer Student’s Little Sister, We Gradually Grew Closer",4.8,92052,45681
Saba Mizore,Okemaru,"Comedy,Romance,School Life,Slice of Life", 1589 ,Yume Miru Danshi wa Genjitsushugisha,4.9,187375,55065
Usanaka,Senji Ichinichi,"Comedy,Harem,Romance,School Life,Slice of Life", 1086 ,Gonin Hitoyaku Demo Kimi ga Suki,4.9,73007,44448
N/A,黒井雛,"Otome Game,Psychological,Romance,Shoujo,Web Novel", 47 ,"I’ve Been Reincarnated as this Game’s Villainess, I’ll Train the Main Capture Target to be a Yandere",4.6,5331,4935
N/A,황시우,"Action,Adventure,Fantasy,Korean Novel,Magic", 74 ,Cậu Ấm Nhà Bá Tước Là Một Warlock,4.6,3583,3158
パルプピロシ (Pirobeelzebub),エパンテリアス (Epanterias),"Comedy,Romance,School Life,Slice of Life", 1603 ,Tonari no Onna no Okage de Itsunomanika Daigaku Seikatsu ga Tanoshiku Natteita,5,107287,19259
"TEDDY, Washio Naohiro",Uekawa Kei,"Action,Drama,Fantasy,Magic,Military,Romance", 401 ,May These Leaden Battlegrounds Leave No Trace,4.7,33398,91633
Riichu,Kobayashi Kotei,"Comedy,Fantasy,Military,Yuri", 295 ,Nỗi Phiền Muộn Của Công Chúa Ma Cà Rồng HikiKomari,2.4,24119,7316
Kaito Shibano,Naoki Kisugi,"Action,Adventure,Drama,Fantasy,Harem,Tragedy", 985 ,The Servant of God Gets the Power of the Demon King,4.8,94710,50566
N/A,Sanrokukyuu 三六九,"Drama,Fantasy,Magic,One shot,Romance,Tragedy,Yuri", 66 ,Anh Hùng (♀️) đã bị Quỷ vương thôi miên mất rồi (♀️),4.8,9153,11348
N/A,Green Tea,"Action,Adventure,Isekai,Comedy,Drama,Fantasy,Super Power,Web Novel,Korean Novel", 2214 ,The Lazy Swordmaster,4.8,1195460,356384
Muu,Sakuraba Kazuki,"Drama,Psychological,Shoujo,Tragedy", 33 ,Satougashi no Dangan wa Uchinukenai,3.8,3491,14684
Fshima,Takumi Otaki,"Adventure,Comedy,Fantasy,Shoujo", 35 ,"Iya, Tsuresaru Aite Machigatteru kara!",5,3917,2272
Yukiunagi,Musashi Akagane,"Comedy,Romance,School Life,Slice of Life,Supernatural,Web Novel", 468 ,"Cô gái kết nối với [Sợi tơ hồng], thực chất là thiên địch của đời tôi",4.8,45473,11825
Roha,Yagami Kagami,"Comedy,Romance,School Life,Slice of Life", 759 ,Shimotsuki-san wa Mob ga Suki,4.9,40672,5552
Siokazunoko,Nanato Nana,"Comedy,Romance,Shoujo ai,Slice of Life,Yuri", 196 ,"Làm VTuber và quên tắt stream, tôi bỗng trở thành huyền thoại",4.6,17300,4374
N/A,Kagenishi Nano,"Drama,Fantasy,Romance,Yuri", 32 ,The Hero And The ○○,4.5,3519,2382
Tomari,Mikawa Ghost,"Adapted to Manga,Romance", 428 ,Em gái của đứa bạn chỉ quấy rầy mình tôi,5,15951,24702
Awin,303 Planet,"Action,Adventure,Comedy,Fantasy,Romance,Shoujo,Korean Novel,Web Novel", 34 ,Thanh gươm và lễ phục,5,2784,8386
Kuzumachi Aoru,SkyFarm,"Comedy,Romance,School Life,Slice of Life,Web Novel", 1957 ,Osananajimi no Imouto no Kateikyoushi wo Hajimetara Soen Datta Osananajimi ga Kowai,4.9,184691,26663
Natsume Riku,Cost,"Harem,Romance,School Life,Shounen", 284 ,Osananajimi ga Caste Joui ni Kunrin Shiteiru,4.6,28389,17843
toi8,Minorou,"Adapted to Manga,Fantasy,Isekai,Magic,Military,Science Fiction,Supernatural,Web Novel", 565 ,Nihonkoku Shoukan(WN),4.8,311172,164222
N/A,Chatora,"Drama,Fantasy,One shot,Romance,Shoujo", 44 ,I Can’t Convey It in Words,4.6,4160,1112
"러기, 럭",커피바닐라,"Adventure,Fantasy,Korean Novel,Romance,Shoujo,Web Novel", 59 ,Cách từ chối sự giám sát từ nhà Vua,4.5,6047,17668
Shino (茨乃),Nagana Youichi (永菜葉一),"Comedy,Drama,Romance,Slice of Life", 476 ,Bạn thuở nhỏ Hikikomori,4.9,24476,12766
Kuro Shina,So Hajikano,"Comedy,Drama,Romance,School Life", 1029 ,Ai bảo romcom không có thực?,4.8,64019,26684
一色箱,おぽっさむ 羽二重銀太郎,"Action,Adventure,Fantasy,Web Novel", 109 ,Heart of Lapis,4.8,7915,21526
Mitz Vah,Fuse,"Action,Comedy,Fantasy,Isekai,Magic,Web Novel,Adapted to Anime,Adapted to Manga", 2106 ,Tensei Shitara Slime Datta Ken,4.9,882400,124855
Ichimaru Kisuke,Nagashima Hiroaki,"Action,Adapted to Manga,Adventure,Harem,Romance,Shounen", 136 ,Sayonara Ryuusei Konnichiwa Jinsei (Web Novel),4.6,9291,41054
crescendo,살오른 곱등이,"Korean Novel,Magic,Reverse Harem,Romance,School Life,Shoujo,Web Novel", 593 ,Tôi Không Muốn Làm Bà Mối,4.9,355122,177479
Enji,Sasa Tougorou,"Action,Drama,School Life,Shoujo,Shoujo ai,Web Novel,Yuri,Fantasy,Adapted to Manga", 750 ,Cuộc sống học đường của Nữ chiến binh mạnh mẽ,3.5,132752,57608
"TETTA Enji,あれっくす","SASA Tougorou,笹塔五郎","Action,Fantasy,School Life,Shounen,Adapted to Manga", 1092 ,"The “Master swordsman” who was reincarnated, wants to live freely",4.7,133536,47600
CHOCO,YUMIZURU Izuru,"Action,Adapted to Anime,Adapted to Manga,Comedy,Ecchi,Harem,Mecha,Military,Romance,School Life,Science Fiction,Seinen", 435 ,Infinite Stratos,4.8,55612,133929
Shibano Kaito,Umetane,"Action,Adventure,Comedy,Fantasy,Romance,Shounen, Slice of Life,Tragedy", 976 ,Kamigoroshi no Eiyuu to Nanatsu no Seiyaku,5,87282,140857
Yunohito,Kabedondaikou,"Adventure,Comedy,Fantasy,Gender Bender,Mystery,School Life", 152 ,Nise Seijo Kuso of The Year,5,9549,10067
Hirohiko Araki,Kohei Kadono,"Action,Drama,Psychological,Super Power", 19 ,Purple Haze Feedback,4.1,3118,7112
Kagami Mochiko,Natsuno Minoru,"Comedy,Romance,Slice of Life", 496 ,"I Was Assigned to Be a Manager of a Female Dormitory, but the Level of the Girls Living There Was Just Too High. There’s No Way I Can Fit In Like This",4.9,19944,7735
Shiina You,Kazuki Miya,"Fantasy,Isekai,Slice of Life,Adventure,Drama,Historical,Adapted to Anime,Adapted to Manga", 455 ,Honzuki no Gekokujou,4.8,197007,215420
真空,Kizuka Nero,"Action,Adventure,Fantasy,Harem,Mature,Psychological,Romance,Seinen,Tragedy", 636 ,Nidome no Yuusha wa Fukushuu no Michi wo Warai Ayumu,5,55079,125060
Iwamoto Hidetoshi,Bentobako,"Action,Drama,Fantasy,Mature,Romance,School Life,Seinen,Supernatural,Web Novel", 417 ,Kẻ khiển âm nhảy múa với cái chết,4.8,48087,44169
Uki,Akizakura Hiroro,"Drama,One shot,Romance,Slice of Life", 100 ,Xác suất để tôi có thể sát hại vợ mình mà không bị phát hiện,4.8,5142,5625
もきゅ,Shuichi Tsukishima,"Action,Adventure,Fantasy,Harem,Romance,School Life,Web Novel,Ecchi,Adapted to Manga", 2886 ,"Ichioku-nen Button o Renda Shita Ore wa, Kizuitara Saikyou ni Natteita~Rakudai Kenshi no Gakuin Musou~",4.7,755504,160372
Maro,Taikoban,"Action,Adventure,Comedy,Drama,Fantasy,Slice of Life,Web Novel", 1340 ,"Even Though I’m a Former Noble and a Single Mother, My Daughters Are Too Cute and Working as an Adventurer Isn’t Too Much of a Hassle",4.9,421171,349085
Dan Kanda (館田ダン),Aboun (あボーン),"Comedy,Romance,School Life,Slice of Life,Web Novel,Game,Shounen", 2543 ,Netoge no Yome ga Ninki Idol datta ken ~Cool-kei no kanojo wa genjitsu demo yome no tsumori de iru~,4.9,219936,30482
Abeno Chako,Renkinou,"Adapted to Manga,Adventure,Comedy,Fantasy,Isekai,Magic,Slice of Life,Web Novel", 667 ,Tensei Shite Inaka de Slowlife wo Okuritai,4.8,160171,109063
TEDDY,Nezaki Takeru,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Shounen,Web Novel,Isekai", 5189 ,Ankoku kishi monogatari~Yuusha wo taosu tameni Maou ni Shoukansaremashita~,4.8,2545883,439852
N/A,Saki Shido,"One shot,Romance,School Life,Web Novel,Yuri", 23 ,Sakura Saku Drop,4.6,3580,1412
Katsudansou,Sakaki Ichirou,"Action,Comedy,Horror", 122 ,When The Clock Strikes Z,4.8,4405,2460
Kureta,Asami Hinagi,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Harem,Mystery,Tragedy", 204 ,"Ihoujin, Dungeon ni Moguru",4.8,15921,27025
Fly,Kuyou,"Comedy,Romance,School Life,Drama", 2577 ,I'll have sherbet!,4.9,479437,160854
Murakami Yuichi,Scarlet Rain,"Drama,Fantasy,Psychological,Romance,School Life,Shoujo,Otome Game,Gender Bender", 1529 ,The Villainous Daughter’s Butler ~I Raised Her to be Very Cute~,4.9,217948,101311
N/A,Korota; ころ太,"Drama,Romance,Shoujo ai,Slice of Life", 292 ,Warm Place,4.9,41175,84502
Ruck,"Glass Cotton Candy, Yuri Som Satang","Fantasy,Korean Novel,Romance,Shoujo", 106 ,Tiểu Công Chúa Có Thể Nhìn Thấy Cửa Sổ Trạng Thái,4.9,10444,14153
N/A,Nihon Falcom,"Action,Adventure,Fantasy", 16 ,Ys IX Prequel - The Lost Sword,4.3,3042,18098
Kamiya Yuu,Kamiya Yuu,"Adapted to Anime,Adapted to Manga,Adventure,Comedy,Ecchi,Fantasy,Game,Isekai,Magic,Super Power", 1210 ,No Game No Life,4.9,192712,288621
Ichijirushi,Sai Sumimori,"Adventure,Comedy,Fantasy,Isekai,Slice of Life,Adapted to Manga", 266 ,"Around 40 Eigyou-man, Isekai ni Tatsu!: Megami Power de Jinsei Nidome no Nariagari",4.8,20592,7996
N/A,Yonezawa Honobu,"Mystery,School Life,Slice of Life", 49 ,Tiểu thị dân (Petit Bourgeois),4.7,5149,14816
東西,Akasatana,"Action,Comedy,Fantasy,Harem,School Life,Shounen,Super Power,Supernatural,Web Novel,Martial Arts,Seinen,Isekai", 8676 ,In no jitsury okusha ni naritakute!,4.9,4539899,142431
Imigimuru いみぎむる,Amamori Takibi 雨森たきび,"Comedy,Harem,Romance,School Life,Slice of Life", 680 ,Có quá nhiều nữ chính thua cuộc!,4.7,34242,40247
Hara Kenshi,Wanta,"Action,Adventure,Fantasy,Magic,Romance,Slice of Life,Web Novel", 571 ,Giấc mơ về cuộc sống bình yên của chàng ma kiếm sĩ,4.9,54988,10384
Naenae,Sangatsu Midori,"Comedy,Ecchi,Harem,Romance,School Life,Shounen", 1028 ,Love Comedy no Kami-sama na no ni Ore no Love Comedy wo Jama suru no?,4.9,79555,39389
TAGRO,NISIO ISIN,"Mystery,Incest,Psychological,Ecchi,Mature,Romance,School Life", 38 ,Sekai Series,4.6,4886,20371
織,のんB,"Action,Adventure,Fantasy,Shoujo ai,Tragedy,Yuri", 120 ,Giai thoại về hành trình trả thù của nữ anh hùng ấm trà,4.9,10948,7278
N/A,Ononata Manimani,"Drama,Romance,School Life,Web Novel", 840 ,"Phát bệnh và mệt mỏi vì liên tục bị bạn thuở nhỏ kiêm bạn gái sỉ nhục, tôi đã chia tay",4.8,121545,29814
N/A,지갑송,"Action,Comedy,Drama,Fantasy,Isekai,Magic,Psychological,School Life,Game,Korean Novel,Harem,Historical,Shounen", 208 ,The Villain Wants to Live,4.9,22316,29910
N/A,Yuzuki Aoba,"Comedy,Romance,School Life,Slice of Life,Web Novel", 404 ,Em kế người Đức nóng bỏng của tôi tưởng đâu hai đứa đã yêu nhau trọn đời,4.9,17483,3781
N/A,Sanko Moko 三同もこ,"Adventure,Comedy,Drama,Fantasy,Romance,Shoujo,Slice of Life", 53 ,Vì quá khoẻ nên tôi trở thành người vác đồ cho mạo hiểm giả!,5,6796,7317
N/A,Emoto Mashimesa,"Josei,Romance,Slice of Life", 174 ,Quán cà phê kiểu tây trên con dốc Hà Lan,5,13593,17562
Mura Karuki,Ayasato Keishi,"Action,Adventure,Fantasy,Horror,Magic,Mystery,Psychological,Super Power,Tragedy", 362 ,Cô Dâu Tận Thế,4.9,29034,23711
Maruma,Iwatsuka Izuka,"Comedy,Romance,School Life", 1062 ,"Cho tới khi người bạn nữ từng nói ""Hãy mãi là bạn nhé?"", không còn là bạn của tôi nữa",4.9,45291,16485
N/A,Nyouro Kesseki,"Comedy,Romance,School Life", 630 ,Conversations Between Two Childhood Friends That Seem Like They’re Dating but Aren’t Actually Dating but They Totally Look Like They’re Dating,4.9,88358,13457
Kikuchi Seiji,Asano Hajime,"Comedy,Harem,Romance", 151 ,Mayo Chiki!,4.8,15885,63715
Shiri,Ainana Hiro,"Action,Adapted to Anime,Adapted to Manga,Adventure,Comedy,Cooking,Harem,Isekai,Magic,Romance,Seinen,Shounen", 76 ,Death March kara Hajimaru Isekai Kyusoukyoku,4.7,4331,2595
N/A,한이림 (Han Yi Rim),"Drama,Fantasy,Psychological,Romance,Shoujo,Supernatural,Tragedy", 56 ,Chúng Ta Có Thể Trở Thành Gia Đình Không ?,4.7,16852,13567
Siso,Hiironoame,"Comedy,Fantasy,Shoujo ai,Super Power,Yuri", 370 ,Công chúa ma ca rồng quyền năng chỉ muốn một người em gái mà thôi!,4.8,26741,16378
Shizuki Hitomi; 雫綺一生,Kamono Udon; 鴨野うどん,"Action,Adapted to Manga,Adventure,Fantasy,Harem,Romance,Web Novel", 765 ,Hazure Skill [Mapping] wo Te ni Shita Shonen ha Saikyou Party to Dungeon ni Idomu,4.9,86470,74620
Nanakusa,Hamura Tetsu,"Drama,Fantasy,Romance,Supernatural", 71 ,Chỉ riêng hai ta trong thế giới rộng lớn này,4.5,5668,7314
Takeshima Eku,Mikami Teren,"Adapted to Manga,Comedy,Romance,Slice of Life,Yuri,Harem,School Life", 189 ,"Watashi ga Koibito ni Nareru Wakenaijan, Muri Muri! (*Muri Janakatta!?)",4.5,14644,7057
Ririnra,Takami Ryousen,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Romance,School Life,Shounen,Drama,Slice of Life", 471 ,Isekai Tensei Soudouki,4.6,73572,182188
Siokazunoko,Nanato Nana,"Comedy,Yuri", 658 ,Bé là một Youtuber ảo nhưng vì lỡ quên tắt stream nên bé thành huyền thoại luôn,4.8,102947,27552
Tachibana Yuu,Akatsuki Toowa,"Action,Adventure,Ecchi,Harem,Magic,Romance,Super Power,Fantasy,School Life,Seinen,Web Novel", 188 ,Hagure Seirei Ino Shinsatsu Kiroku~ Seijo Kishi-dan to Iyashi no Kamiwaza ~,4.2,15589,11420
N/A,ANEKO Yusagi,"Adventure,Fantasy,Mystery,One shot,Psychological,Romance,Web Novel", 130 ,In a world without life,4.7,17015,34110
Kurihito Muto,Hifumi,"Adventure,Action,Adapted to Manga,Comedy,Fantasy,Magic,Romance,School Life,Super Power,Web Novel", 239 ,"Nguyên tắc của một Triết gia, được viết bởi Kẻ Ngốc Vĩnh Cửu ""Asley""",4.8,18464,19721
Nagu,あまさきみりと,"Comedy,Drama,One shot,Romance", 193 ,"Đêm ấy, bầu trời đầy sao",4.8,6631,3022
Keepout,Takazama Liz,"Action,Comedy,Fantasy,Slice of Life", 953 ,Parallel World Pharmacy,4.9,196871,175261
Rein Kuwashima,Kazuki Karasawa,"Fantasy,Seinen,Slice of Life,Drama,Web Novel", 281 ,Tensei Shoujo no Rirekisho,4.4,30235,9318
N/A,平日黒髪お姉さん,"Horror,Mystery,Psychological,Romance,Tragedy", 303 ,Girlfriend’s Love Is Heavier Than Anyone,4.7,45852,18645
Kisaragi Yuri,Kurasu Piero,"Adapted to Manga,Isekai,Slice of Life,Web Novel,Shoujo ai,Yuri", 874 ,Tensei Oujo To Tensai Reijou No Mahou Kakumei,4.9,129190,49008
KAWORU,D51,"Comedy,Supernatural,Chinese Novel,Romance,Ecchi", 121 ,Tình yêu 'thay thế' của tôi với thiếu nữ 'Bỉ Ngạn',4.7,10510,19522
Kenji Ando,Masato Hayase,"Action,Drama,Horror,Science Fiction", 14 ,S.I.C. Hero Saga Series: Kamen Rider Kiva: King of Vampire,4.2,5918,6063
N/A,Masato Hayase,"Action,Drama,Horror,Science Fiction", 16 ,S.I.C. Hero Saga Series: Kamen Rider Ryuki: Advent Calendar,4.8,5928,5261
N/A,Masato Hayase,"Action,Drama,Horror,Science Fiction", 15 ,S.I.C. Hero Saga Series: Kamen Rider Ryuki: World of If,5,6336,4390
Neco,SAZANE Kei (細音啓),"Action,Fantasy,Harem,Isekai,Martial Arts,Romance,Science Fiction,Shounen,Supernatural,Tragedy", 678 ,Naze Boku no Sekai wo Daremo Oboete Inai no ka?,5,60327,142996
Choco Fuji,Y.A,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Isekai,Romance,Slice of Life,Web Novel", 608 ,"Hachinan tte, Sore wa nai Deshou!",4.3,115973,168561
N/A,Tấu Tấu Tấu Tương (奏奏奏酱),"Gender Bender,Romance,School Life,Slice of Life,Tragedy", 113 ,Gender Bent Loli Is Not Cute!,4.9,11001,7804
N/A,Bán Khuông Đào Tử (半筐桃子),"Action,Comedy,Fantasy,Harem,Isekai,Romance", 158 ,Picked up a Demon King to be a Maid,4.6,11427,16658
N/A,Hắc Ám Lệ Chi (黑暗荔枝),"Action,Chinese Novel,Ecchi,Harem,Horror,Romance,Seinen,Web Novel", 202 ,Virus Girlfriend,4.6,46884,110186
N/A,海利昂黎明星 ( Hải Lợi Ngang Lê Minh Tinh ),"Comedy,Drama,Psychological,Romance,School Life,Shoujo,Slice of Life,Web Novel", 524 ,The Taming of the Yandere,4.7,167435,141913
Yasumo,Kinosuke Naitou,"Adventure,Comedy,Fantasy,Harem,Seinen,Slice of Life", 362 ,Isekai Nonbiri Nouka,5,50766,32609
Masato Mutsumi,Kisetsu Morita,"Drama,Fantasy,Harem,Romance,Supernatural", 144 ,Houshin Engi,4.1,19544,53105
BabyDalyn,夜幕下的鬼 (Ghost Beneath the Curtain of Night - Bóng Ma Dưới Màn Đêm - Dạ Quỷ ),"Action,Adult,Comedy,Ecchi,Fantasy,Harem,Horror,Mature,Mystery,Psychological,Romance,School Life,Seinen,Slice of Life,Supernatural,Web Novel,Chinese Novel", 705 ,These Dangerous Girl Placed Me Into Jeopardy,4.7,121433,82997
K12io,杂音未来 (	Tạp âm tương lai),"Comedy,Ecchi,Harem,Horror,Romance,School Life,Seinen,Slice of Life,Supernatural", 483 ,Love Dependency Disease,4.5,92205,76156
?,Qiye Kai Wen,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,School Life,Seinen", 400 ,So What if it’s an RPG World!?,3.9,68069,53102
N/A,川香麻辣鸡肉锅,"Adventure,Fantasy,Harem,Isekai,Romance,Seinen,Incest", 641 ,"Oh no! After I Reincarnated, My Moms Became Son-cons!",4.7,92225,35401
Various,黑礁商会房东,"Action,Adventure,Comedy,Drama,Harem,Romance", 460 ,Don’t Tell Me This Is the True History of the Three Kingdoms!,4.4,404784,834958
Garuku,Jyouryuu Romero,"Action,Adventure,Drama,Fantasy,Harem,Isekai,Magic,Tragedy,Web Novel,Adapted to Manga", 428 ,"A NEET’s Guide to the Parallel World: Healer, the Strongest Cheat?",4.9,37490,24758
N/A,Bookstore Zombie; Shoten Zombie; 書店ゾンビ,"Fantasy,Slice of Life,Web Novel,One shot", 61 ,"Chuyện kể hai anh em, một anh hùng và một thợ mộc",4.6,5467,5361
Nimura Yuuji,Takedzuki Jou,"Action,Adapted to Manga,Comedy,Ecchi,Fantasy,Harem,Romance,Seinen", 131 ,The Leviathan of the Covenant,1.6,9942,13758
Yasaka Minato,Totsuki Yuu,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,School Life", 698 ,Silver Cross and Draculea,4.9,76657,122995
Mai Okuma,Mizuumi Amakawa,"Isekai,Psychological,Slice of Life,Comedy,Fantasy,Harem,Romance", 176 ,Fushi no Kami: Tái Thiết Nền Văn Minh Từ Ngôi Làng Biên Giới,4.4,8034,5516
N/A,Gamei Hitsuji,"Action,Adventure,Comedy,Fantasy,Shounen,Harem,Adapted to Anime,Adapted to Drama CD", 118 ,Isekai Mahou wa Okureteru!,4.1,13171,15101
あなぽん,猫又ぬこ,"Comedy,Romance,School Life", 391 ,Osananajimi wa Make Flag tte Hontou desu ka?,4.6,15544,2897
Cierra,Maito Ayamine,"Action,Adventure,Drama,Fantasy,Military,Adapted to Manga,Shoujo", 1598 ,Thiếu nữ được nuôi dưỡng bởi Thần chết ôm chặt thanh kiếm đen tuyền,4.9,283879,161203
N/A,Shakushi Neko,"Comedy,Drama,Fantasy,One shot,Romance", 42 ,Đừng chấm dứt vòng lặp này!,4,5788,2915
N/A,메슬로우,"Action,Adventure,Fantasy,Game,Korean Novel,Shounen,Supernatural", 95 ,Tôi Là Tân Thủ Có Cấp Cao Nhất,3.7,10981,11103
N/A,Frost,"Action,Adventure,Comedy,Fantasy,Supernatural", 69 ,Hermit wizard,4.9,4165,4192
Không có dữ liệu,Okura Inari,"Action,Adventure,Comedy,Fantasy,Game,Web Novel", 76 ,Câu chuyện về một ông chú ‘nô lệ’ trong công ty trở thành một ‘Xạ thủ’ thích đi PK trong tựa game VR nhập vai,4.5,13840,12425
Fuku Kitsune,Aotsuki Koji,"Action,Adventure,Ecchi,Fantasy,Harem", 704 ,Tensei Muhai no Isekai Kenja: Game no Job de Tanoshii Second Life,4.8,54326,13170
Fal Maro (ファルまろ),Miyaji Takumi (宮地拓海),"Comedy,Isekai,Web Novel,Romance,Slice of Life", 2089 ,Isekai Sagishi no Consulting,4.9,796108,557083
N/A,Yuuki Yuki,"Adventure,Comedy,Fantasy,Romance,Shounen,Slice of Life", 195 ,Ma vương 400 tuổi là trai tân,5,15227,15252
N/A,Kannazuki ( かんなづき ),"One shot,Romance,School Life,Tragedy,Yuri", 25 ,Two Lilies Bloom upon a Wordless Roof,5,3878,2276
N/A,Haru no Hi,"Action,Adventure,Drama,Fantasy,Game,Magic,Supernatural,Web Novel", 754 ,Apotheosis of a Demon – A Monster Evolution Story,5,196502,167519
Spoon,Tikatika,"Korean Novel,Romance,Slice of Life,Historical,Magic", 213 ,"Một lần nữa, đưa ra Ánh Sáng",4.7,45857,15837
Ainy,Miyama Suzu,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Web Novel", 117 ,Thánh Long (Bahamut) Rơi Vào Lưới Tình Của Một Long Kỵ Sĩ Thất Bại,4.6,7843,12979
Mura Karuki,Natsuno Chiyori,"Drama,Fantasy,Mature,Psychological,Tragedy,Web Novel,Horror", 69 ,The Splendid Daily Life of the Mother Devouring Princess,4.3,6351,1777
N/A,Bells on Cat Ears(猫耳铃铛),"Action,Adventure,Chinese Novel,Comedy,Fantasy,Harem,Romance,School Life,Supernatural,Web Novel", 293 ,Little Tyrant Doesn’t Want to Meet with a Bad End,5,41658,17563
DAL,Ryu Heon,"Drama,Fantasy,Isekai,Korean Novel,Romance,School Life,Shoujo", 179 ,The Male Lead’s Villainess Fiancée,4.8,28444,16456
Futaba Hazuki,Reia,"Drama,Isekai,Otome Game,Romance,Shoujo,Slice of Life,Web Novel", 447 ,Koushaku Reijou no Tashinami,4.9,110515,72708
Midorigi Mura,Yuuki Kikaku,"Action,Adult,Ecchi,Magic,Netorare", 241 ,Sou ha sen hime sakurahime 〜 In goku futanari choukyou de shasei shimakutchau kyonyuu kurokami otome 〜,4.5,65975,58151
COMTA,Teshima Fuminori,"Action,Comedy,Fantasy,Romance,Supernatural", 496 ,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",4.9,32310,20414
"Laphet, 라펫",자은향,"Drama,Fantasy,Josei,Korean Novel,Psychological,Romance,Shoujo,Tragedy", 32 ,Failed To Abandon The Villain,4.4,3975,4011
Sacraneco,Riku Misora,"Fantasy,Comedy,Ecchi,Isekai,Adapted to Anime,Adapted to Manga", 144 ,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,4.6,11488,15449
東西,FUNA,"Adapted to Manga,Adventure,Comedy,Fantasy,Isekai,Slice of Life,Web Novel", 323 ,Tiết kiệm 80000 đồng vàng ở thế giới khác để an dưỡng tuổi già.,4.9,32228,42836
CARNELIAN,Satou Kenji,"Action,Comedy,Mystery,Psychological,School Life,Seinen,Supernatural", 262 ,Shiinamachi-Senpai no Anzenbi,4.8,15580,22415
N/A,에기사,"Fantasy,Romance,Shoujo,Web Novel,Korean Novel", 41 ,Trở thành người bạn nhỏ của nhân vật phản diện,4.3,3544,10398
"Haji, 하지",아이데라,"Drama,Fantasy,Josei,Korean Novel,Mature,Romance,Tragedy,Web Novel", 32 ,Cái giá của sự chia ly,4.4,2913,13051
Hanekoto,Yuki Hino,"Drama,One shot,Romance,School Life,Tragedy", 235 ,Những gì cậu dành cho tôi với một năm còn lại của cuộc đời,4.9,8085,1689
Tsurusaki Takahiro,Kube Kenji,"Ecchi,Harem,Romance,School Life,Shounen,Slice of Life", 44 ,Famima!,4.6,3269,2445
Cinkai,"Kirisaki Suzume , Passeri","Action,Adventure,Drama,Fantasy,Gender Bender,Isekai,Magic,Mature,Shounen,Tragedy,Web Novel", 1223 ,"Rose Princess of Hellrage: Although I got Killed for Political Reasons, I got Revived as the Strongest Undead",4.9,209964,93559
Mone Tei,Ooishi Negai,"Adult,Adventure,Ecchi,Fantasy,Harem,Mature,Isekai,Web Novel", 4197 ,Tôi lập harem nô lệ với cheat Quyến rũ tại dị giới,4.9,1290937,147602
N/A,임한백,"Mature,Psychological,School Life,Slice of Life", 67 ,The Great Storyteller,4.7,8877,19747
Hanekoto,Saeki-san,"Comedy,Romance,School Life,Slice of Life", 2165 ,Cô nàng thiên thần nuông chiều tôi mỗi ngày,4.9,397928,27249
Tetsubuta,Aloha Zachou,"Action,Adapted to Manga,Adventure,Comedy,Fantasy,Shoujo ai,Slice of Life,Supernatural,Web Novel,Isekai", 286 ,Maryoku Cheat na Majo ni Narimashita ~ Souzou Mahou de Kimama na Isekai Seikatsu ~,4.9,21877,5933
Sukja,윤나,"Fantasy,Korean Novel,Romance,Shoujo", 52 ,Sống Kiếp Thứ Tư Với Tư Cách Là Con Gái Của Rồng,4.3,7969,9372
G-Yuusuke,Fujii Sanda,"Action,Fantasy,Historical,Horror,Mature,Mystery,Supernatural", 158 ,Ngày Phán Xét ~ Khúc ca cho Phù thủy ~,5,26559,23516
Hano Haruka 葉乃はるか,Miya ミヤ,"Comedy,Drama,Ecchi,Romance,School Life,Shounen", 1168 ,Chỉ mình tôi biết em gái mình mắc chứng cuồng anh trai,4.7,154300,56333
himesuz,Yukiya Murasaki,"Action,Adventure,Drama,Fantasy,Harem,Martial Arts,Romance,Shounen", 86 ,Haken no Kouki Altina,4.9,5390,12972
Yuunagi,Tamba,"Action,Adventure,Drama,Fantasy,Harem,Romance,Seinen,Web Novel", 929 ,Saikyou Degarashi Ouji no An’yaku Teii Arasoi Munou wo Enjiru SS Rank Ouji wa Koui Keishou-sen wo Kage kara Shihai Suru,4.8,110473,69663
Takaya-KI,Shirakome Ryou,"Action,Fantasy,Magic,Shounen,Comedy,Adventure,Ecchi,Harem,Romance,Supernatural", 939 ,Arifureta Shokugyou de Sekai Saikyou Rei,4.9,250013,435024
DSmile,Ametsuki,"Comedy,Drama,Romance,School Life", 413 ,Kimi no sei de Kyou mo Shinenai,4.8,14230,3336
